Image_Path,Actual_Class,Predicted_Class_1,1,Predicted_Class_2,2,Predicted_Class_3,3,Predicted_Class_4,4,Predicted_Class_5,5,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_353-5.png,harp,harp,93.35%,axe,1.41%,trumpet,0.70%,hammer,0.59%,ray,0.30%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_663-1.png,harp,harp,99.21%,trumpet,0.26%,violin,0.09%,hammer,0.08%,axe,0.06%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_663-2.png,harp,harp,98.49%,piano,0.31%,trumpet,0.22%,axe,0.16%,chair,0.14%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_663-3.png,harp,harp,68.06%,violin,1.61%,scissors,1.60%,spoon,1.44%,ray,1.37%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_663-4.png,harp,harp,92.02%,spoon,0.99%,guitar,0.72%,trumpet,0.69%,violin,0.60%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_663-5.png,harp,harp,96.64%,fan,0.52%,piano,0.51%,trumpet,0.48%,racket,0.35%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_5816-1.png,hat,hat,98.17%,teapot,0.43%,bell,0.36%,cup,0.11%,armor,0.08%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_5816-2.png,hat,hat,97.91%,teapot,0.40%,bell,0.31%,cup,0.18%,fan,0.10%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_5816-3.png,hat,hat,98.63%,teapot,0.28%,cup,0.19%,candle,0.12%,geyser,0.05%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_5816-4.png,hat,hat,97.67%,ray,0.17%,ant,0.13%,teapot,0.12%,guitar,0.11%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_5816-5.png,hat,hat,98.13%,ant,0.16%,ray,0.10%,cow,0.09%,guitar,0.09%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_5816-6.png,hat,hat,98.30%,ray,0.13%,volcano,0.12%,cow,0.12%,bell,0.09%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_7092-1.png,hat,hat,95.98%,mushroom,0.38%,bread,0.22%,ant,0.21%,shoe,0.18%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_7092-2.png,hat,hat,82.15%,shoe,9.31%,chair,0.47%,saxophone,0.44%,horse,0.44%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_7092-3.png,hat,hat,48.59%,bread,6.09%,pear,5.35%,snail,5.33%,pretzel,4.22%,,,,,,,
/home/alex/dash_clip_app/hat/n02859184_7092-4.png,hat,hat,18.61%,spoon,8.60%,hammer,7.56%,shoe,5.92%,saxophone,5.24%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_1505-1.png,hedgehog,hedgehog,61.25%,bear,19.14%,mouse,3.39%,sheep,3.24%,pig,3.04%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_248-1.png,hedgehog,hedgehog,92.33%,pig,2.71%,sheep,0.81%,mouse,0.73%,raccoon,0.64%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_248-2.png,hedgehog,hat,32.54%,pear,6.68%,bread,6.04%,hermit_crab,3.60%,duck,3.39%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_248-3.png,hedgehog,hedgehog,85.73%,pig,8.34%,rhinoceros,2.09%,sheep,1.23%,mouse,0.42%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_248-4.png,hedgehog,hedgehog,75.87%,dog,4.38%,chicken,2.09%,deer,1.11%,lion,0.92%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_248-5.png,hedgehog,chicken,25.09%,wading_bird,17.11%,songbird,10.07%,duck,6.92%,fish,3.87%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_485-1.png,hedgehog,duck,13.84%,swan,9.70%,chicken,8.36%,wading_bird,8.19%,hat,4.48%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_485-2.png,hedgehog,fan,34.96%,racket,6.22%,spider,3.47%,crab,3.27%,armor,2.78%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_485-4.png,hedgehog,hedgehog,97.95%,mouse,0.31%,pineapple,0.24%,fan,0.13%,raccoon,0.11%,,,,,,,
/home/alex/dash_clip_app/hedgehog/n01872401_485-6.png,hedgehog,lion,55.90%,hedgehog,22.72%,ape,4.51%,tiger,3.48%,bear,2.52%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-1.png,helicopter,helicopter,98.41%,airplane,0.27%,blimp,0.21%,beetle,0.11%,wheelchair,0.07%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-10.png,helicopter,helicopter,96.47%,beetle,1.02%,blimp,0.32%,airplane,0.26%,hermit_crab,0.16%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-2.png,helicopter,helicopter,98.36%,blimp,0.25%,airplane,0.18%,dog,0.10%,fan,0.09%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-3.png,helicopter,helicopter,45.86%,couch,16.51%,cannon,6.86%,alarm_clock,5.80%,blimp,3.59%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-4.png,helicopter,shoe,37.18%,helicopter,8.76%,eyeglasses,4.23%,blimp,3.87%,hat,3.71%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-5.png,helicopter,helicopter,87.92%,airplane,3.89%,eyeglasses,1.07%,pistol,0.61%,blimp,0.39%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-6.png,helicopter,eyeglasses,28.72%,helicopter,7.34%,snake,6.43%,ant,5.09%,snail,2.17%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-7.png,helicopter,motorcycle,17.40%,helicopter,10.74%,wheelchair,6.84%,rabbit,4.61%,bicycle,4.02%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-8.png,helicopter,helicopter,96.14%,windmill,2.07%,fan,0.40%,airplane,0.27%,blimp,0.22%,,,,,,,
/home/alex/dash_clip_app/helicopter/n03512147_5-9.png,helicopter,helicopter,80.87%,airplane,6.00%,wheelchair,3.34%,ant,1.16%,blimp,0.55%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_392-1.png,hermit_crab,hermit_crab,67.10%,spider,11.47%,crab,10.06%,jellyfish,2.95%,ape,1.89%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_392-2.png,hermit_crab,jellyfish,80.31%,hermit_crab,10.56%,crab,2.85%,ape,1.57%,hat,0.73%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_392-3.png,hermit_crab,elephant,31.31%,camel,12.16%,ape,6.86%,giraffe,4.91%,mushroom,4.88%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_392-4.png,hermit_crab,hermit_crab,82.77%,jellyfish,2.87%,crab,2.48%,ape,2.23%,fish,1.71%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_392-5.png,hermit_crab,hermit_crab,82.34%,spider,5.36%,crab,4.69%,beetle,2.54%,jellyfish,1.44%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_92-1.png,hermit_crab,hermit_crab,74.70%,crab,5.04%,hat,1.77%,beetle,1.65%,pretzel,0.95%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_92-2.png,hermit_crab,hermit_crab,48.75%,snail,7.79%,bell,6.49%,beetle,5.13%,pear,4.88%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_92-3.png,hermit_crab,jellyfish,22.73%,hermit_crab,16.82%,ray,9.52%,fish,4.22%,hat,3.42%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_92-4.png,hermit_crab,mushroom,29.53%,hat,26.47%,hermit_crab,18.91%,flower,3.60%,jellyfish,3.56%,,,,,,,
/home/alex/dash_clip_app/hermit_crab/n01986214_92-5.png,hermit_crab,ray,24.06%,hermit_crab,11.44%,hat,6.24%,fish,4.02%,bat,4.00%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-1.png,horse,horse,97.45%,cow,0.63%,rhinoceros,0.48%,armor,0.16%,zebra,0.14%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-10.png,horse,horse,97.29%,cow,0.62%,zebra,0.34%,armor,0.20%,hat,0.16%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-2.png,horse,horse,97.59%,cow,0.63%,zebra,0.35%,hat,0.20%,giraffe,0.18%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-3.png,horse,horse,95.36%,zebra,0.58%,camel,0.45%,armor,0.40%,hat,0.30%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-4.png,horse,horse,96.24%,cow,1.10%,zebra,0.59%,armor,0.24%,dog,0.16%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-5.png,horse,rabbit,30.84%,kangaroo,15.13%,dog,9.10%,bat,6.02%,cow,4.15%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-6.png,horse,horse,83.52%,giraffe,5.94%,cow,3.89%,camel,3.54%,kangaroo,0.51%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-7.png,horse,horse,94.97%,cow,2.47%,zebra,0.48%,pig,0.28%,rhinoceros,0.23%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-8.png,horse,horse,92.23%,cow,2.48%,giraffe,1.39%,zebra,1.23%,hat,0.23%,,,,,,,
/home/alex/dash_clip_app/horse/n02374451_54-9.png,horse,horse,92.21%,rhinoceros,3.43%,cow,1.59%,giraffe,0.29%,camel,0.23%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_113-2.png,hot-air_balloon,hot-air_balloon,91.53%,bell,1.71%,helicopter,0.91%,fan,0.78%,blimp,0.72%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_113-3.png,hot-air_balloon,hot-air_balloon,96.97%,blimp,1.12%,fan,0.58%,helicopter,0.14%,bell,0.14%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_113-4.png,hot-air_balloon,hot-air_balloon,99.15%,blimp,0.62%,helicopter,0.06%,fan,0.02%,airplane,0.02%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_113-5.png,hot-air_balloon,hot-air_balloon,99.40%,blimp,0.31%,fan,0.08%,helicopter,0.05%,airplane,0.03%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_291-1.png,hot-air_balloon,hot-air_balloon,95.14%,blimp,1.82%,bell,0.63%,fan,0.54%,hat,0.23%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_291-2.png,hot-air_balloon,hot-air_balloon,98.70%,blimp,0.72%,fan,0.24%,rocket,0.05%,airplane,0.05%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_291-3.png,hot-air_balloon,hot-air_balloon,91.13%,blimp,2.80%,spoon,0.85%,bell,0.83%,fan,0.79%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_291-4.png,hot-air_balloon,hot-air_balloon,94.88%,fan,1.76%,blimp,1.17%,bell,0.27%,umbrella,0.23%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_291-5.png,hot-air_balloon,hot-air_balloon,83.14%,blimp,4.56%,candle,2.35%,fan,1.54%,spoon,0.89%,,,,,,,
/home/alex/dash_clip_app/hot-air_balloon/n02782093_445-1.png,hot-air_balloon,hot-air_balloon,33.24%,spoon,20.93%,fan,15.59%,candle,3.76%,umbrella,3.07%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_128-1.png,hotdog,hamburger,38.14%,hotdog,23.07%,bread,21.50%,couch,2.75%,blimp,1.63%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-1.png,hotdog,hamburger,99.75%,bread,0.08%,hotdog,0.04%,cow,0.02%,sheep,0.01%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-2.png,hotdog,hotdog,44.82%,bread,16.71%,hamburger,6.50%,spoon,5.20%,pretzel,5.17%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-3.png,hotdog,hamburger,93.99%,hotdog,5.00%,bread,0.37%,apple,0.06%,dog,0.05%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-4.png,hotdog,pretzel,30.30%,bread,10.50%,snake,7.97%,hamburger,6.59%,spoon,6.09%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-5.png,hotdog,hamburger,93.40%,bread,3.52%,hotdog,2.31%,pizza,0.15%,pretzel,0.10%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-6.png,hotdog,hamburger,95.45%,hotdog,3.62%,bread,0.28%,cow,0.08%,pizza,0.06%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-7.png,hotdog,hamburger,64.26%,bread,18.03%,hotdog,9.31%,pretzel,2.08%,hat,1.86%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-8.png,hotdog,hamburger,71.84%,bread,12.89%,pretzel,6.36%,hotdog,3.84%,mushroom,0.43%,,,,,,,
/home/alex/dash_clip_app/hotdog/n07697537_88-9.png,hotdog,bread,35.25%,hamburger,17.97%,hotdog,15.64%,pretzel,12.51%,hat,2.30%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_205-1.png,hourglass,hourglass,99.75%,window,0.06%,bell,0.05%,alarm_clock,0.04%,wine_bottle,0.03%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_205-2.png,hourglass,hourglass,48.99%,bell,17.77%,candle,6.46%,cup,2.46%,fan,2.05%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_205-3.png,hourglass,hourglass,19.76%,chair,17.48%,harp,13.36%,bell,10.97%,candle,4.05%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_205-4.png,hourglass,hourglass,96.73%,bell,1.88%,alarm_clock,0.48%,candle,0.35%,fan,0.10%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_205-5.png,hourglass,candle,69.17%,hourglass,8.32%,cup,6.08%,eyeglasses,4.20%,bell,2.73%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_524-1.png,hourglass,hourglass,95.95%,candle,0.95%,bell,0.90%,alarm_clock,0.66%,eyeglasses,0.26%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_524-2.png,hourglass,hourglass,54.20%,wine_bottle,10.41%,eyeglasses,8.30%,candle,7.23%,cup,4.65%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_524-3.png,hourglass,hourglass,99.37%,candle,0.19%,bell,0.13%,eyeglasses,0.07%,wine_bottle,0.06%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_524-4.png,hourglass,hourglass,64.42%,candle,13.90%,wine_bottle,10.53%,cup,3.63%,bell,2.46%,,,,,,,
/home/alex/dash_clip_app/hourglass/n03544143_524-5.png,hourglass,hourglass,95.19%,axe,0.95%,harp,0.56%,eyeglasses,0.44%,chair,0.39%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_21-1.png,jack-o-lantern,jack-o-lantern,99.73%,apple,0.05%,candle,0.02%,bat,0.01%,pear,0.01%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_21-2.png,jack-o-lantern,jack-o-lantern,99.03%,apple,0.44%,candle,0.04%,pear,0.04%,teapot,0.03%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_21-3.png,jack-o-lantern,jack-o-lantern,99.67%,apple,0.16%,candle,0.01%,pear,0.01%,spider,0.01%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_21-4.png,jack-o-lantern,jack-o-lantern,99.67%,apple,0.11%,pear,0.04%,candle,0.02%,bell,0.01%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_21-5.png,jack-o-lantern,jack-o-lantern,99.80%,apple,0.02%,candle,0.01%,teapot,0.01%,bat,0.01%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_461-1.png,jack-o-lantern,pear,91.61%,ape,1.09%,jack-o-lantern,0.89%,apple,0.84%,banana,0.76%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_461-2.png,jack-o-lantern,jack-o-lantern,99.21%,apple,0.32%,pear,0.16%,bat,0.03%,candle,0.03%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_461-3.png,jack-o-lantern,jack-o-lantern,98.97%,apple,0.18%,pear,0.12%,candle,0.08%,bell,0.06%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_461-4.png,jack-o-lantern,jack-o-lantern,99.72%,apple,0.06%,candle,0.02%,bat,0.01%,pear,0.01%,,,,,,,
/home/alex/dash_clip_app/jack-o-lantern/n03590841_461-5.png,jack-o-lantern,jack-o-lantern,99.21%,apple,0.24%,candle,0.08%,bat,0.06%,pear,0.05%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_3-1.png,jellyfish,hermit_crab,13.96%,mouse,8.73%,pretzel,6.53%,snail,5.53%,crab,4.64%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_3-2.png,jellyfish,hermit_crab,43.51%,crab,40.30%,jellyfish,5.99%,lobster,2.33%,fish,1.66%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_3-3.png,jellyfish,crab,49.76%,hermit_crab,24.52%,jellyfish,16.87%,beetle,0.83%,spider,0.78%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_3-4.png,jellyfish,ant,8.54%,hermit_crab,6.04%,beetle,6.03%,crab,5.43%,blimp,5.43%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_3-5.png,jellyfish,jellyfish,19.21%,mushroom,13.35%,hermit_crab,11.57%,crab,6.37%,sheep,5.36%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_40-1.png,jellyfish,hammer,9.66%,ray,7.66%,axe,7.64%,hot-air_balloon,5.09%,fan,4.12%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_40-2.png,jellyfish,hammer,16.57%,spoon,9.08%,axe,6.87%,knife,4.95%,pistol,3.35%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_40-3.png,jellyfish,pretzel,24.74%,snake,11.23%,hotdog,10.34%,snail,9.99%,bell,4.44%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_40-4.png,jellyfish,mushroom,28.70%,hermit_crab,5.54%,hamburger,5.13%,hat,3.91%,jellyfish,3.82%,,,,,,,
/home/alex/dash_clip_app/jellyfish/n01910747_8-4.png,jellyfish,spider,13.20%,jellyfish,11.04%,hermit_crab,9.24%,crab,7.85%,butterfly,5.74%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_243-1.png,kangaroo,kangaroo,41.83%,horse,28.30%,giraffe,11.98%,deer,6.84%,camel,2.68%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_243-3.png,kangaroo,deer,31.86%,horse,26.48%,kangaroo,17.79%,cow,8.36%,rhinoceros,3.24%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_243-4.png,kangaroo,horse,84.51%,giraffe,4.29%,rhinoceros,3.21%,cow,2.31%,camel,1.56%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_243-5.png,kangaroo,deer,44.41%,mouse,19.73%,kangaroo,17.40%,cow,6.90%,sheep,2.20%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_243-6.png,kangaroo,kangaroo,44.44%,giraffe,23.83%,rabbit,10.59%,horse,10.09%,deer,3.73%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_243-7.png,kangaroo,sheep,50.88%,cow,33.87%,camel,5.75%,giraffe,2.48%,horse,2.36%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_389-1.png,kangaroo,kangaroo,71.09%,mouse,6.51%,dog,4.28%,rabbit,3.30%,squirrel,2.06%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_389-2.png,kangaroo,kangaroo,54.41%,rabbit,34.89%,horse,3.77%,rhinoceros,2.22%,giraffe,0.87%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_389-3.png,kangaroo,rabbit,59.13%,kangaroo,15.79%,horse,5.74%,giraffe,3.88%,rhinoceros,3.32%,,,,,,,
/home/alex/dash_clip_app/kangaroo/n01877134_389-5.png,kangaroo,horse,67.70%,kangaroo,14.89%,rhinoceros,3.53%,giraffe,3.02%,camel,2.31%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_427-1.png,knife,knife,45.67%,axe,20.13%,hammer,14.27%,sword,6.82%,scissors,5.60%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_427-2.png,knife,eyeglasses,94.56%,knife,1.22%,scissors,0.74%,spoon,0.67%,sword,0.40%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_427-3.png,knife,knife,44.94%,sword,23.76%,scissors,12.25%,axe,6.33%,hammer,3.97%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_427-4.png,knife,eyeglasses,35.61%,snake,9.84%,knife,9.41%,spoon,6.87%,hotdog,3.36%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_427-5.png,knife,knife,12.40%,shoe,8.82%,fish,7.66%,spoon,6.79%,eyeglasses,6.59%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_613-1.png,knife,knife,19.49%,rocket,17.78%,sword,7.73%,axe,6.83%,airplane,6.50%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_613-2.png,knife,knife,73.42%,scissors,6.19%,spoon,5.90%,sword,5.36%,axe,1.54%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_613-3.png,knife,knife,94.75%,sword,1.96%,scissors,0.74%,axe,0.53%,saw,0.53%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_613-4.png,knife,spoon,27.25%,knife,23.21%,hotdog,15.52%,sword,7.63%,axe,5.45%,,,,,,,
/home/alex/dash_clip_app/knife/n02973904_613-5.png,knife,knife,93.92%,sword,2.49%,scissors,0.85%,axe,0.61%,hammer,0.42%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_325-1.png,lion,horse,43.13%,lion,26.07%,cow,9.03%,dog,6.64%,camel,5.40%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_325-3.png,lion,horse,67.23%,cow,10.71%,kangaroo,3.81%,rhinoceros,3.41%,camel,3.25%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_325-4.png,lion,lion,87.63%,dog,3.62%,sheep,1.42%,cat,1.41%,tiger,1.41%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_325-5.png,lion,lion,95.05%,horse,0.82%,dog,0.76%,bear,0.57%,sheep,0.54%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_325-6.png,lion,lion,55.06%,dog,21.42%,ape,7.00%,horse,4.59%,camel,2.11%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_678-2.png,lion,dog,46.21%,ape,7.86%,teddy_bear,4.99%,horse,4.13%,bear,3.64%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_678-3.png,lion,lion,72.67%,tiger,8.65%,cat,5.15%,ape,4.01%,bear,2.25%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_678-4.png,lion,lion,48.23%,hedgehog,32.45%,cat,6.32%,tiger,2.62%,ape,2.34%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_678-6.png,lion,lion,94.68%,tiger,2.12%,bear,0.94%,ape,0.54%,sheep,0.28%,,,,,,,
/home/alex/dash_clip_app/lion/n02129165_688-1.png,lion,lion,25.80%,bear,21.16%,ape,16.75%,mouse,6.89%,teddy_bear,4.22%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_147-1.png,lizard,crocodilian,20.58%,lizard,18.55%,frog,13.36%,seal,6.33%,turtle,4.53%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_147-2.png,lizard,lizard,71.53%,crocodilian,8.77%,frog,6.53%,snake,3.19%,scorpion,1.12%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_147-3.png,lizard,lizard,71.51%,crocodilian,12.01%,scorpion,2.95%,kangaroo,1.48%,dog,1.39%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_147-4.png,lizard,frog,71.06%,lizard,20.99%,crocodilian,2.11%,dog,0.61%,kangaroo,0.41%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_147-5.png,lizard,dolphin,19.11%,lizard,17.67%,crocodilian,14.45%,shark,13.33%,mouse,3.57%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_234-1.png,lizard,lizard,64.44%,crocodilian,13.60%,frog,6.48%,snake,4.60%,seal,1.72%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_234-2.png,lizard,lizard,48.43%,seal,13.30%,snake,7.38%,frog,7.28%,crocodilian,4.02%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_234-3.png,lizard,seal,90.20%,lizard,2.15%,turtle,0.78%,penguin,0.77%,rabbit,0.77%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_234-4.png,lizard,lizard,29.05%,hedgehog,27.03%,squirrel,13.29%,crocodilian,6.88%,pig,3.01%,,,,,,,
/home/alex/dash_clip_app/lizard/n01674464_234-5.png,lizard,crocodilian,49.74%,lizard,30.76%,scorpion,3.46%,frog,3.01%,turtle,1.74%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1314-1.png,lobster,lobster,48.71%,hermit_crab,28.71%,crab,7.68%,scorpion,7.61%,beetle,2.92%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1314-2.png,lobster,lobster,64.13%,crab,12.28%,scorpion,11.65%,hermit_crab,6.40%,ant,3.70%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1314-3.png,lobster,hermit_crab,34.74%,crab,27.67%,lobster,19.16%,ant,6.90%,beetle,2.18%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1314-4.png,lobster,fish,70.53%,hermit_crab,8.47%,lobster,7.55%,crab,4.72%,wading_bird,1.65%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1314-5.png,lobster,scorpion,25.71%,ant,20.22%,hermit_crab,11.07%,beetle,10.54%,crab,10.52%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1723-1.png,lobster,turtle,9.24%,fish,7.29%,crab,6.39%,horse,5.72%,dolphin,5.23%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1723-2.png,lobster,lobster,59.76%,hermit_crab,15.77%,crab,10.05%,scorpion,7.73%,fish,2.18%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1723-3.png,lobster,lobster,43.96%,crab,27.94%,fish,12.71%,hermit_crab,11.09%,scorpion,0.75%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1723-4.png,lobster,hermit_crab,57.56%,lobster,8.14%,beetle,4.39%,crab,4.05%,scorpion,3.64%,,,,,,,
/home/alex/dash_clip_app/lobster/n01983481_1723-5.png,lobster,crab,46.20%,lobster,36.11%,hermit_crab,6.23%,ant,3.19%,fish,2.43%,,,,,,,
/home/alex/dash_clip_app/motorcycle/n03790512_345-1.png,motorcycle,motorcycle,66.66%,wheelchair,19.20%,bicycle,8.92%,scorpion,0.99%,hammer,0.45%,,,,,,,
/home/alex/dash_clip_app/motorcycle/n03790512_345-2.png,motorcycle,wheelchair,25.73%,bicycle,9.70%,motorcycle,8.01%,snail,5.03%,cannon,4.46%,,,,,,,
